Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.490000,0.032028,-795.719727,-0.012572,-0.007691,-0.195360,0.142469,0.007258,-1.953596,-795.719727,-0.194666,0.000000
0.500000,0.017136,-795.630798,-0.012564,-0.007686,-0.195222,0.076223,0.003883,-1.952219,-795.630798,-0.194492,0.000000
0.510000,0.012665,-795.630798,-0.012555,-0.007680,-0.195073,0.056336,0.002870,-1.950735,-795.630798,-0.194320,0.000000
0.520000,0.003731,-795.719727,-0.012572,-0.007674,-0.194908,0.016595,0.000845,-1.949085,-795.719727,-0.194164,0.000000
0.530000,0.010803,-795.675232,-0.012559,-0.007667,-0.194745,0.048055,0.002448,-1.947450,-795.675232,-0.193989,0.000000
0.540000,-0.001862,-795.675232,-0.012555,-0.007661,-0.194580,-0.008281,-0.000422,-1.945799,-795.675232,-0.193834,0.000000
0.550000,-0.010422,-795.630798,-0.012572,-0.007654,-0.194415,-0.046358,-0.002362,-1.944149,-795.630798,-0.193661,0.000000
0.560000,-0.003723,-795.630798,-0.012559,-0.007648,-0.194259,-0.016561,-0.000844,-1.942590,-795.630798,-0.193487,0.000000
0.570000,-0.009682,-795.719727,-0.012572,-0.007643,-0.194120,-0.043066,-0.002194,-1.941197,-795.719727,-0.193331,0.000000
0.580000,-0.004463,-795.630798,-0.012577,-0.007638,-0.194015,-0.019853,-0.001011,-1.940152,-795.630798,-0.193157,0.000000
0.590000,0.007080,-795.764221,-0.012568,-0.007635,-0.193920,0.031494,0.001604,-1.939198,-795.764221,-0.193001,0.000000
0.600000,0.016388,-795.675232,-0.012581,-0.007631,-0.193824,0.072897,0.003714,-1.938245,-795.675232,-0.192828,0.000000
0.610000,0.002235,-795.675232,-0.012564,-0.007627,-0.193722,0.009944,0.000507,-1.937215,-795.675232,-0.192654,0.000000
0.620000,-0.006325,-795.764221,-0.012577,-0.007622,-0.193599,-0.028134,-0.001433,-1.935989,-795.764221,-0.192498,0.000000
0.630000,0.002609,-795.719727,-0.012568,-0.007617,-0.193478,0.011607,0.000591,-1.934778,-795.719727,-0.192324,0.000000
0.640000,-0.000000,-795.675232,-0.012568,-0.007611,-0.193331,-0.000000,-0.000000,-1.933309,-795.675232,-0.192168,0.000000
0.650000,0.002609,-795.675232,-0.012585,-0.007605,-0.193157,0.011607,0.000591,-1.931568,-795.675232,-0.191996,0.000000
0.660000,0.012665,-795.586304,-0.012577,-0.007597,-0.192975,0.056336,0.002870,-1.929751,-795.586304,-0.191822,0.000000
0.670000,0.006706,-795.719727,-0.012572,-0.007591,-0.192801,0.029831,0.001520,-1.928010,-795.719727,-0.191666,0.000000
0.680000,0.023460,-795.675232,-0.012564,-0.007584,-0.192638,0.104357,0.005316,-1.926375,-795.675232,-0.191493,0.000000
0.690000,0.010056,-795.719727,-0.012564,-0.007579,-0.192498,0.044729,0.002279,-1.924982,-795.719727,-0.191336,0.000000
0.700000,0.011177,-795.719727,-0.012559,-0.007574,-0.192377,0.049718,0.002533,-1.923771,-795.719727,-0.191163,0.000000
0.710000,-0.002228,-795.630798,-0.012555,-0.007569,-0.192247,-0.009910,-0.000505,-1.922469,-795.630798,-0.190989,0.000000
0.720000,-0.004463,-795.719727,-0.012555,-0.007564,-0.192133,-0.019853,-0.001011,-1.921334,-795.719727,-0.190833,0.000000
0.730000,-0.002975,-795.630798,-0.012542,-0.007559,-0.192003,-0.013236,-0.000674,-1.920032,-795.630798,-0.190660,0.000000
0.740000,0.007820,-795.719727,-0.012538,-0.007553,-0.191847,0.034786,0.001772,-1.918472,-795.719727,-0.190504,0.000000
0.750000,-0.000000,-795.675232,-0.012529,-0.007546,-0.191675,-0.000000,-0.000000,-1.916746,-795.675232,-0.190330,0.000000
0.760000,0.000374,-795.719727,-0.012512,-0.007538,-0.191475,0.001663,0.000085,-1.914748,-795.719727,-0.190156,0.000000
0.770000,-0.021225,-795.764221,-0.012508,-0.007531,-0.191275,-0.094413,-0.004810,-1.912750,-795.764221,-0.190000,0.000000
0.780000,-0.046173,-795.719727,-0.012508,-0.007523,-0.191093,-0.205388,-0.010463,-1.910933,-795.719727,-0.189828,0.000000
0.790000,-0.048035,-795.675232,-0.012499,-0.007518,-0.190946,-0.213669,-0.010885,-1.909464,-795.675232,-0.189672,0.000000
0.800000,-0.043564,-795.630798,-0.012495,-0.007513,-0.190824,-0.193782,-0.009872,-1.908238,-795.630798,-0.189498,0.000000
0.810000,-0.042076,-795.675232,-0.012486,-0.007509,-0.190738,-0.187164,-0.009535,-1.907375,-795.675232,-0.189323,0.000000
0.820000,-0.040588,-795.719727,-0.012495,-0.007507,-0.190686,-0.180546,-0.009197,-1.906860,-795.719727,-0.189168,0.000000
0.830000,-0.044312,-795.675232,-0.012478,-0.007504,-0.190607,-0.197107,-0.010041,-1.906073,-795.675232,-0.188995,0.000000
0.840000,-0.049522,-795.719727,-0.012473,-0.007498,-0.190460,-0.220287,-0.011222,-1.904605,-795.719727,-0.188839,0.000000
0.850000,-0.042450,-795.719727,-0.012469,-0.007490,-0.190252,-0.188827,-0.009619,-1.902515,-795.719727,-0.188665,0.000000
0.860000,-0.036865,-795.719727,-0.012473,-0.007481,-0.190009,-0.163985,-0.008354,-1.900093,-795.719727,-0.188492,0.000000
0.870000,-0.028297,-795.719727,-0.012456,-0.007470,-0.189749,-0.125873,-0.006412,-1.897489,-795.719727,-0.188335,0.000000
0.880000,-0.015266,-795.719727,-0.012439,-0.007461,-0.189507,-0.067908,-0.003459,-1.895067,-795.719727,-0.188162,0.000000
0.890000,0.002983,-795.719727,-0.012426,-0.007452,-0.189290,0.013269,0.000676,-1.892902,-795.719727,-0.187988,0.000000
0.900000,-0.020103,-795.719727,-0.012434,-0.007446,-0.189116,-0.089425,-0.004556,-1.891161,-795.719727,-0.187832,0.000000
0.910000,-0.028297,-795.675232,-0.012421,-0.007439,-0.188960,-0.125873,-0.006412,-1.889601,-795.675232,-0.187660,0.000000
0.920000,-0.024948,-795.675232,-0.012417,-0.007434,-0.188830,-0.110975,-0.005653,-1.888299,-795.675232,-0.187504,0.000000
0.930000,-0.022339,-795.630798,-0.012409,-0.007430,-0.188716,-0.099368,-0.005062,-1.887164,-795.630798,-0.187330,0.000000
0.940000,-0.011169,-795.719727,-0.012409,-0.007426,-0.188630,-0.049684,-0.002531,-1.886301,-795.719727,-0.187155,0.000000
0.950000,-0.021591,-795.675232,-0.012421,-0.007420,-0.188465,-0.096042,-0.004893,-1.884651,-795.675232,-0.187000,0.000000
0.960000,-0.028671,-795.675232,-0.012400,-0.007411,-0.188239,-0.127536,-0.006497,-1.882395,-795.675232,-0.186827,0.000000
0.970000,-0.029785,-795.719727,-0.012387,-0.007402,-0.188015,-0.132491,-0.006749,-1.880154,-795.719727,-0.186671,0.000000
0.980000,-0.032768,-795.675232,-0.012361,-0.007394,-0.187816,-0.145760,-0.007425,-1.878156,-795.675232,-0.186497,0.000000
0.990000,-0.048035,-795.719727,-0.012370,-0.007387,-0.187625,-0.213669,-0.010885,-1.876248,-795.719727,-0.186324,0.000000
1.000000,-0.042816,-795.675232,-0.012361,-0.007380,-0.187460,-0.190456,-0.009702,-1.874598,-795.675232,-0.186167,0.000000
1.010000,-0.050270,-795.719727,-0.012348,-0.007374,-0.187304,-0.223612,-0.011391,-1.873039,-795.719727,-0.185994,0.000000
