Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.018990,-84.380363,-0.013219,-0.008390,-0.213103,-0.084470,-0.004303,-2.131034,-84.380363,-0.212852,0.000000
0.120000,-0.031654,-84.469330,-0.013223,-0.008390,-0.213103,-0.140806,-0.007173,-2.131034,-84.469330,-0.212852,0.000000
0.130000,-0.020103,-84.380363,-0.013232,-0.008390,-0.213103,-0.089425,-0.004556,-2.131034,-84.380363,-0.212852,0.000000
0.140000,-0.019363,-84.424843,-0.013236,-0.008390,-0.213103,-0.086133,-0.004388,-2.131034,-84.424843,-0.212852,0.000000
0.150000,-0.023087,-84.380363,-0.013236,-0.008390,-0.213103,-0.102694,-0.005231,-2.131034,-84.380363,-0.212852,0.000000
0.160000,-0.016380,-84.380363,-0.013236,-0.008390,-0.213103,-0.072863,-0.003712,-2.131034,-84.380363,-0.212852,0.000000
0.170000,-0.017502,-84.424843,-0.013236,-0.008390,-0.213103,-0.077852,-0.003966,-2.131034,-84.424843,-0.212852,0.000000
0.180000,-0.016380,-84.335884,-0.013223,-0.008390,-0.213103,-0.072863,-0.003712,-2.131034,-84.335884,-0.212852,0.000000
0.190000,-0.017502,-84.380363,-0.013228,-0.008390,-0.213103,-0.077852,-0.003966,-2.131034,-84.380363,-0.212852,0.000000
0.200000,-0.027924,-84.424843,-0.013245,-0.008390,-0.213103,-0.124210,-0.006328,-2.131034,-84.424843,-0.212852,0.000000
0.210000,-0.032768,-84.380363,-0.013228,-0.008390,-0.213103,-0.145760,-0.007425,-2.131034,-84.380363,-0.212852,0.000000
0.220000,-0.021599,-84.469330,-0.013254,-0.008390,-0.213103,-0.096076,-0.004894,-2.131034,-84.469330,-0.212852,0.000000
0.230000,-0.017128,-84.335884,-0.013241,-0.008390,-0.213103,-0.076189,-0.003881,-2.131034,-84.335884,-0.212852,0.000000
0.240000,-0.022713,-84.424843,-0.013228,-0.008390,-0.213103,-0.101031,-0.005147,-2.131034,-84.424843,-0.212852,0.000000
0.250000,-0.030159,-84.380363,-0.013254,-0.008390,-0.213103,-0.134154,-0.006834,-2.131034,-84.380363,-0.212852,0.000000
0.260000,-0.024574,-84.380363,-0.013228,-0.008390,-0.213103,-0.109312,-0.005569,-2.131034,-84.380363,-0.212852,0.000000
0.270000,-0.018990,-84.469330,-0.013232,-0.008390,-0.213103,-0.084470,-0.004303,-2.131034,-84.469330,-0.212852,0.000000
0.280000,-0.020103,-84.380363,-0.013236,-0.008390,-0.213103,-0.089425,-0.004556,-2.131034,-84.380363,-0.212852,0.000000
0.290000,-0.019363,-84.513809,-0.013249,-0.008390,-0.213103,-0.086133,-0.004388,-2.131034,-84.513809,-0.212852,0.000000
0.300000,-0.022713,-84.424843,-0.013241,-0.008390,-0.213103,-0.101031,-0.005147,-2.131034,-84.424843,-0.212852,0.000000
0.310000,-0.026810,-84.380363,-0.013232,-0.008390,-0.213103,-0.119255,-0.006075,-2.131034,-84.380363,-0.212852,0.000000
0.320000,-0.022713,-84.513809,-0.013249,-0.008390,-0.213103,-0.101031,-0.005147,-2.131034,-84.513809,-0.212852,0.000000
0.330000,-0.020851,-84.380363,-0.013245,-0.008390,-0.213103,-0.092750,-0.004725,-2.131034,-84.380363,-0.212835,0.000000
0.340000,-0.027184,-84.424843,-0.013232,-0.008390,-0.213103,-0.120918,-0.006160,-2.131034,-84.424843,-0.212661,0.000000
0.350000,0.004845,-84.469330,-0.013258,-0.008389,-0.213069,0.021550,0.001098,-2.130687,-84.469330,-0.212488,0.000000
0.360000,0.000374,-84.335884,-0.013232,-0.008386,-0.212999,0.001663,0.000085,-2.129993,-84.335884,-0.212332,0.000000
0.370000,0.003723,-84.469330,-0.013241,-0.008381,-0.212878,0.016561,0.000844,-2.128779,-84.469330,-0.212158,0.000000
0.380000,-0.006332,-84.380363,-0.013232,-0.008375,-0.212722,-0.028168,-0.001435,-2.127218,-84.380363,-0.212002,0.000000
0.390000,-0.000740,-84.424843,-0.013236,-0.008367,-0.212522,-0.003292,-0.000168,-2.125223,-84.424843,-0.211829,0.000000
0.400000,0.010429,-84.424843,-0.013236,-0.008358,-0.212297,0.046392,0.002363,-2.122969,-84.424843,-0.211655,0.000000
0.410000,0.020111,-84.424843,-0.013236,-0.008350,-0.212089,0.089459,0.004557,-2.120887,-84.424843,-0.211499,0.000000
0.420000,0.012291,-84.469330,-0.013232,-0.008343,-0.211924,0.054673,0.002785,-2.119240,-84.469330,-0.211326,0.000000
0.430000,0.000374,-84.424843,-0.013241,-0.008338,-0.211785,0.001663,0.000085,-2.117852,-84.424843,-0.211169,0.000000
0.440000,0.007446,-84.424843,-0.013236,-0.008333,-0.211655,0.033123,0.001687,-2.116551,-84.424843,-0.210996,0.000000
0.450000,0.011543,-84.424843,-0.013241,-0.008327,-0.211516,0.051347,0.002616,-2.115164,-84.424843,-0.210823,0.000000
0.460000,0.010429,-84.380363,-0.013245,-0.008321,-0.211360,0.046392,0.002363,-2.113603,-84.380363,-0.210666,0.000000
0.470000,0.001122,-84.469330,-0.013249,-0.008314,-0.211187,0.004989,0.000254,-2.111868,-84.469330,-0.210493,0.000000
0.480000,-0.008194,-84.380363,-0.013228,-0.008307,-0.211005,-0.036449,-0.001857,-2.110047,-84.380363,-0.210337,0.000000
0.490000,-0.026436,-84.380363,-0.013228,-0.008300,-0.210831,-0.117593,-0.005990,-2.108313,-84.380363,-0.210163,0.000000
0.500000,-0.014153,-84.335884,-0.013236,-0.008294,-0.210675,-0.062954,-0.003207,-2.106751,-84.335884,-0.209990,0.000000
0.510000,-0.021599,-84.380363,-0.013236,-0.008290,-0.210554,-0.096076,-0.004894,-2.105537,-84.380363,-0.209834,0.000000
0.520000,-0.039101,-84.469330,-0.013236,-0.008285,-0.210450,-0.173928,-0.008860,-2.104497,-84.469330,-0.209660,0.000000
0.530000,-0.056602,-84.424843,-0.013228,-0.008283,-0.210380,-0.251780,-0.012826,-2.103803,-84.424843,-0.209487,0.000000
0.540000,-0.042076,-84.469330,-0.013236,-0.008280,-0.210311,-0.187164,-0.009535,-2.103109,-84.469330,-0.209331,0.000000
0.550000,-0.033882,-84.513809,-0.013241,-0.008277,-0.210233,-0.150715,-0.007678,-2.102329,-84.513809,-0.209157,0.000000
0.560000,-0.036118,-84.380363,-0.013232,-0.008272,-0.210120,-0.160659,-0.008184,-2.101201,-84.380363,-0.209001,0.000000
0.570000,-0.021225,-84.424843,-0.013245,-0.008267,-0.209990,-0.094413,-0.004810,-2.099900,-84.424843,-0.208828,0.000000
0.580000,-0.017128,-84.424843,-0.013236,-0.008262,-0.209843,-0.076189,-0.003881,-2.098426,-84.424843,-0.208655,0.000000
0.590000,-0.014893,-84.424843,-0.013241,-0.008254,-0.209660,-0.066245,-0.003375,-2.096605,-84.424843,-0.208498,0.000000
0.600000,-0.013779,-84.513809,-0.013228,-0.008247,-0.209470,-0.061291,-0.003122,-2.094697,-84.513809,-0.208325,0.000000
0.610000,0.002983,-84.380363,-0.013232,-0.008241,-0.209322,0.013269,0.000676,-2.093223,-84.380363,-0.208169,0.000000
0.620000,0.017876,-84.513809,-0.013232,-0.008236,-0.209184,0.079515,0.004051,-2.091835,-84.513809,-0.207995,0.000000
0.630000,0.012291,-84.424843,-0.013236,-0.008230,-0.209053,0.054673,0.002785,-2.090534,-84.424843,-0.207822,0.000000
0.640000,-0.006699,-84.513809,-0.013232,-0.008226,-0.208932,-0.029797,-0.001518,-2.089320,-84.513809,-0.207666,0.000000
0.650000,-0.010422,-84.424843,-0.013245,-0.008220,-0.208793,-0.046358,-0.002362,-2.087933,-84.424843,-0.207492,0.000000
0.660000,-0.013405,-84.380363,-0.013223,-0.008213,-0.208620,-0.059628,-0.003038,-2.086198,-84.380363,-0.207336,0.000000
0.670000,-0.025322,-84.513809,-0.013228,-0.008206,-0.208429,-0.112638,-0.005738,-2.084290,-84.513809,-0.207163,0.000000
0.680000,-0.021973,-84.424843,-0.013206,-0.008199,-0.208256,-0.097739,-0.004979,-2.082556,-84.424843,-0.206989,0.000000
0.690000,-0.021599,-84.469330,-0.013193,-0.008191,-0.208047,-0.096076,-0.004894,-2.080475,-84.469330,-0.206833,0.000000
0.700000,-0.024200,-84.469330,-0.013193,-0.008181,-0.207805,-0.107649,-0.005484,-2.078046,-84.469330,-0.206660,0.000000
0.710000,-0.036118,-84.513809,-0.013163,-0.008172,-0.207579,-0.160659,-0.008184,-2.075792,-84.513809,-0.206504,0.000000
0.720000,-0.039841,-84.469330,-0.013180,-0.008165,-0.207380,-0.177220,-0.009028,-2.073797,-84.469330,-0.206330,0.000000
0.730000,-0.045059,-84.424843,-0.013163,-0.008159,-0.207232,-0.200433,-0.010211,-2.072323,-84.424843,-0.206157,0.000000
0.740000,-0.043564,-84.469330,-0.013176,-0.008154,-0.207111,-0.193782,-0.009872,-2.071109,-84.469330,-0.206001,0.000000
0.750000,-0.035744,-84.424843,-0.013167,-0.008149,-0.206989,-0.158996,-0.008100,-2.069895,-84.424843,-0.205827,0.000000
0.760000,-0.023834,-84.424843,-0.013150,-0.008143,-0.206825,-0.106020,-0.005401,-2.068247,-84.424843,-0.205671,0.000000
0.770000,-0.011543,-84.513809,-0.013142,-0.008136,-0.206660,-0.051347,-0.002616,-2.066599,-84.513809,-0.205498,0.000000
0.780000,0.004097,-84.380363,-0.013146,-0.008130,-0.206495,0.018224,0.000928,-2.064951,-84.380363,-0.205324,0.000000
0.790000,0.016388,-84.513809,-0.013133,-0.008124,-0.206348,0.072897,0.003714,-2.063477,-84.513809,-0.205168,0.000000
0.800000,0.019737,-84.513809,-0.013133,-0.008118,-0.206200,0.087796,0.004473,-2.062003,-84.513809,-0.204995,0.000000
0.810000,0.036491,-84.380363,-0.013120,-0.008112,-0.206035,0.162322,0.008269,-2.060355,-84.380363,-0.204839,0.000000
0.820000,0.028671,-84.513809,-0.013107,-0.008104,-0.205845,0.127536,0.006497,-2.058447,-84.513809,-0.204665,0.000000
0.830000,0.027557,-84.424843,-0.013103,-0.008097,-0.205671,0.122581,0.006245,-2.056713,-84.424843,-0.204492,0.000000
0.840000,0.024574,-84.469330,-0.013098,-0.008091,-0.205506,0.109312,0.005569,-2.055065,-84.469330,-0.204336,0.000000
0.850000,0.017128,-84.513809,-0.013081,-0.008084,-0.205324,0.076189,0.003881,-2.053244,-84.513809,-0.204162,0.000000
0.860000,0.014526,-84.469330,-0.013085,-0.008076,-0.205125,0.064617,0.003292,-2.051249,-84.469330,-0.204006,0.000000
0.870000,0.021599,-84.513809,-0.013073,-0.008070,-0.204969,0.096076,0.004894,-2.049688,-84.513809,-0.203833,0.000000
0.880000,0.023087,-84.469330,-0.013073,-0.008063,-0.204813,0.102694,0.005231,-2.048127,-84.469330,-0.203659,0.000000
0.890000,0.021225,-84.469330,-0.013038,-0.008056,-0.204631,0.094413,0.004810,-2.046306,-84.469330,-0.203503,0.000000
0.900000,0.001122,-84.469330,-0.013068,-0.008048,-0.204422,0.004989,0.000254,-2.044225,-84.469330,-0.203330,0.000000
0.910000,-0.005585,-84.469330,-0.013047,-0.008040,-0.204206,-0.024842,-0.001266,-2.042057,-84.469330,-0.203156,0.000000
0.920000,-0.021973,-84.513809,-0.013034,-0.008033,-0.204032,-0.097739,-0.004979,-2.040322,-84.513809,-0.203000,0.000000
0.930000,-0.015266,-84.469330,-0.013012,-0.008027,-0.203885,-0.067908,-0.003459,-2.038848,-84.469330,-0.202827,0.000000
0.940000,-0.003723,-84.513809,-0.013029,-0.008023,-0.203772,-0.016561,-0.000844,-2.037720,-84.513809,-0.202671,0.000000
0.950000,0.002983,-84.513809,-0.013012,-0.008017,-0.203642,0.013269,0.000676,-2.036419,-84.513809,-0.202497,0.000000
0.960000,0.007446,-84.424843,-0.013025,-0.008012,-0.203503,0.033123,0.001687,-2.035032,-84.424843,-0.202324,0.000000
0.970000,0.005211,-84.513809,-0.013008,-0.008005,-0.203330,0.023179,0.001181,-2.033297,-84.513809,-0.202168,0.000000
0.980000,0.018250,-84.469330,-0.012999,-0.007998,-0.203148,0.081178,0.004135,-2.031476,-84.469330,-0.201994,0.000000
0.990000,0.020851,-84.513809,-0.012982,-0.007990,-0.202957,0.092750,0.004725,-2.029568,-84.513809,-0.201838,0.000000
1.000000,0.028671,-84.469330,-0.013008,-0.007984,-0.202783,0.127536,0.006497,-2.027834,-84.469330,-0.201665,0.000000
1.010000,0.035004,-84.469330,-0.012969,-0.007978,-0.202636,0.155704,0.007932,-2.026360,-84.469330,-0.201491,0.000000
1.020000,0.027931,-84.513809,-0.012978,-0.007973,-0.202523,0.124244,0.006329,-2.025232,-84.513809,-0.201335,0.000000
1.030000,0.023460,-84.469330,-0.012956,-0.007969,-0.202410,0.104357,0.005316,-2.024105,-84.469330,-0.201162,0.000000
1.040000,0.014893,-84.469330,-0.012952,-0.007964,-0.202280,0.066245,0.003375,-2.022804,-84.469330,-0.201006,0.000000
1.050000,0.008194,-84.469330,-0.012952,-0.007957,-0.202098,0.036449,0.001857,-2.020983,-84.469330,-0.200832,0.000000
1.060000,0.004471,-84.469330,-0.012943,-0.007948,-0.201890,0.019887,0.001013,-2.018902,-84.469330,-0.200659,0.000000
1.070000,0.017876,-84.513809,-0.012930,-0.007941,-0.201691,0.079515,0.004051,-2.016907,-84.513809,-0.200503,0.000000
1.080000,0.021973,-84.513809,-0.012926,-0.007932,-0.201483,0.097739,0.004979,-2.014826,-84.513809,-0.200329,0.000000
1.090000,0.010429,-84.513809,-0.012926,-0.007924,-0.201274,0.046392,0.002363,-2.012744,-84.513809,-0.200173,0.000000
1.100000,0.002235,-84.558289,-0.012926,-0.007916,-0.201075,0.009944,0.000507,-2.010750,-84.558289,-0.200000,0.000000
1.110000,-0.011169,-84.469330,-0.012891,-0.007909,-0.200884,-0.049684,-0.002531,-2.008842,-84.469330,-0.199826,0.000000
1.120000,-0.018242,-84.513809,-0.012900,-0.007902,-0.200719,-0.081144,-0.004134,-2.007194,-84.513809,-0.199670,0.000000
1.130000,-0.018242,-84.513809,-0.012904,-0.007896,-0.200563,-0.081144,-0.004134,-2.005633,-84.513809,-0.199497,0.000000
1.140000,-0.014153,-84.513809,-0.012891,-0.007890,-0.200399,-0.062954,-0.003207,-2.003985,-84.513809,-0.199341,0.000000
1.150000,-0.003723,-84.513809,-0.012874,-0.007884,-0.200242,-0.016561,-0.000844,-2.002424,-84.513809,-0.199167,0.000000
1.160000,0.009308,-84.469330,-0.012861,-0.007878,-0.200104,0.041403,0.002109,-2.001037,-84.469330,-0.198994,0.000000
1.170000,0.016388,-84.513809,-0.012874,-0.007873,-0.199965,0.072897,0.003714,-1.999649,-84.513809,-0.198838,0.000000
1.180000,0.005585,-84.513809,-0.012866,-0.007868,-0.199852,0.024842,0.001266,-1.998522,-84.513809,-0.198664,0.000000
1.190000,0.018250,-84.558289,-0.012866,-0.007862,-0.199696,0.081178,0.004135,-1.996961,-84.558289,-0.198508,0.000000
1.200000,0.034630,-84.469330,-0.012848,-0.007856,-0.199531,0.154041,0.007847,-1.995313,-84.469330,-0.198335,0.000000
1.210000,0.042076,-84.513809,-0.012866,-0.007850,-0.199384,0.187164,0.009535,-1.993839,-84.513809,-0.198161,0.000000
1.220000,0.031654,-84.558289,-0.012840,-0.007845,-0.199271,0.140806,0.007173,-1.992711,-84.558289,-0.198005,0.000000
1.230000,0.033890,-84.513809,-0.012835,-0.007840,-0.199141,0.150749,0.007680,-1.991410,-84.513809,-0.197832,0.000000
1.240000,0.030167,-84.558289,-0.012818,-0.007835,-0.199011,0.134188,0.006836,-1.990110,-84.558289,-0.197675,0.000000
1.250000,0.018623,-84.469330,-0.012818,-0.007830,-0.198881,0.082841,0.004220,-1.988809,-84.469330,-0.197502,0.000000
1.260000,0.018623,-84.469330,-0.012814,-0.007822,-0.198681,0.082841,0.004220,-1.986814,-84.469330,-0.197329,0.000000
1.270000,0.030167,-84.558289,-0.012801,-0.007814,-0.198465,0.134188,0.006836,-1.984646,-84.558289,-0.197172,0.000000
1.280000,0.034630,-84.469330,-0.012788,-0.007804,-0.198222,0.154041,0.007847,-1.982218,-84.469330,-0.196999,0.000000
1.290000,0.011169,-84.558289,-0.012784,-0.007793,-0.197953,0.049684,0.002531,-1.979529,-84.558289,-0.196826,0.000000
1.300000,-0.009308,-84.558289,-0.012775,-0.007784,-0.197719,-0.041403,-0.002109,-1.977188,-84.558289,-0.196669,0.000000
1.310000,-0.015640,-84.469330,-0.012762,-0.007777,-0.197528,-0.069571,-0.003544,-1.975280,-84.469330,-0.196496,0.000000
1.320000,-0.019363,-84.513809,-0.012771,-0.007771,-0.197381,-0.086133,-0.004388,-1.973806,-84.513809,-0.196340,0.000000
1.330000,-0.006699,-84.513809,-0.012771,-0.007766,-0.197250,-0.029797,-0.001518,-1.972505,-84.513809,-0.196166,0.000000
1.340000,-0.008560,-84.558289,-0.012745,-0.007760,-0.197112,-0.038078,-0.001940,-1.971117,-84.558289,-0.195993,0.000000
1.350000,-0.009682,-84.513809,-0.012741,-0.007754,-0.196956,-0.043066,-0.002194,-1.969556,-84.513809,-0.195837,0.000000
1.360000,0.016754,-84.513809,-0.012732,-0.007747,-0.196782,0.074526,0.003797,-1.967822,-84.513809,-0.195663,0.000000
1.370000,0.018623,-84.558289,-0.012745,-0.007741,-0.196617,0.082841,0.004220,-1.966174,-84.558289,-0.195507,0.000000
1.380000,0.014893,-84.513809,-0.012728,-0.007735,-0.196479,0.066245,0.003375,-1.964787,-84.513809,-0.195334,0.000000
1.390000,0.032028,-84.602768,-0.012723,-0.007729,-0.196323,0.142469,0.007258,-1.963226,-84.602768,-0.195160,0.000000
1.400000,0.044685,-84.513809,-0.012710,-0.007723,-0.196166,0.198770,0.010126,-1.961665,-84.513809,-0.195004,0.000000
1.410000,0.055115,-84.558289,-0.012706,-0.007718,-0.196036,0.245163,0.012489,-1.960364,-84.558289,-0.194831,0.000000
1.420000,0.052132,-84.558289,-0.012710,-0.007713,-0.195915,0.231893,0.011813,-1.959149,-84.558289,-0.194675,0.000000
1.430000,0.036491,-84.513809,-0.012684,-0.007707,-0.195759,0.162322,0.008269,-1.957588,-84.513809,-0.194501,0.000000
1.440000,0.026070,-84.558289,-0.012689,-0.007702,-0.195637,0.115964,0.005907,-1.956375,-84.558289,-0.194328,0.000000
1.450000,0.026436,-84.513809,-0.012697,-0.007698,-0.195525,0.117593,0.005990,-1.955247,-84.513809,-0.194172,0.000000
1.460000,0.035004,-84.513809,-0.012689,-0.007692,-0.195386,0.155704,0.007932,-1.953859,-84.513809,-0.193998,0.000000
1.470000,0.037613,-84.602768,-0.012689,-0.007685,-0.195204,0.167311,0.008523,-1.952038,-84.602768,-0.193842,0.000000
1.480000,0.032394,-84.513809,-0.012680,-0.007675,-0.194935,0.144098,0.007341,-1.949350,-84.513809,-0.193669,0.000000
1.490000,0.005585,-84.558289,-0.012641,-0.007663,-0.194640,0.024842,0.001266,-1.946401,-84.558289,-0.193495,0.000000
1.500000,0.013031,-84.513809,-0.012628,-0.007653,-0.194389,0.057965,0.002953,-1.943886,-84.513809,-0.193339,0.000000
1.510000,-0.000000,-84.513809,-0.012624,-0.007646,-0.194215,-0.000000,-0.000000,-1.942152,-84.513809,-0.193166,0.000000
1.520000,-0.007446,-84.513809,-0.012633,-0.007641,-0.194085,-0.033123,-0.001687,-1.940851,-84.513809,-0.193010,0.000000
1.530000,0.005585,-84.558289,-0.012624,-0.007636,-0.193964,0.024842,0.001266,-1.939637,-84.558289,-0.192836,0.000000
1.540000,0.010056,-84.558289,-0.012620,-0.007631,-0.193825,0.044729,0.002279,-1.938249,-84.558289,-0.192663,0.000000
1.550000,0.013405,-84.513809,-0.012611,-0.007625,-0.193686,0.059628,0.003038,-1.936862,-84.513809,-0.192507,0.000000
1.560000,0.018250,-84.558289,-0.012594,-0.007620,-0.193539,0.081178,0.004135,-1.935387,-84.558289,-0.192333,0.000000
1.570000,0.010056,-84.558289,-0.012607,-0.007614,-0.193391,0.044729,0.002279,-1.933913,-84.558289,-0.192177,0.000000
1.580000,0.019737,-84.558289,-0.012590,-0.007608,-0.193235,0.087796,0.004473,-1.932352,-84.558289,-0.192004,0.000000
1.590000,0.026436,-84.558289,-0.012581,-0.007600,-0.193044,0.117593,0.005990,-1.930444,-84.558289,-0.191830,0.000000
1.600000,0.030167,-84.513809,-0.012581,-0.007593,-0.192854,0.134188,0.006836,-1.928537,-84.513809,-0.191674,0.000000
1.610000,0.027931,-84.469330,-0.012572,-0.007587,-0.192706,0.124244,0.006329,-1.927062,-84.469330,-0.191501,0.000000
1.620000,0.024208,-84.602768,-0.012572,-0.007582,-0.192593,0.107683,0.005486,-1.925935,-84.602768,-0.191345,0.000000
1.630000,0.021225,-84.513809,-0.012551,-0.007577,-0.192455,0.094413,0.004810,-1.924547,-84.513809,-0.191171,0.000000
1.640000,0.024574,-84.513809,-0.012551,-0.007573,-0.192359,0.109312,0.005569,-1.923593,-84.513809,-0.190998,0.000000
1.650000,0.024574,-84.558289,-0.012551,-0.007570,-0.192290,0.109312,0.005569,-1.922899,-84.558289,-0.190842,0.000000
1.660000,0.022713,-84.558289,-0.012555,-0.007564,-0.192116,0.101031,0.005147,-1.921165,-84.558289,-0.190668,0.000000
1.670000,0.024948,-84.558289,-0.012547,-0.007555,-0.191908,0.110975,0.005653,-1.919084,-84.558289,-0.190495,0.000000
1.680000,0.023834,-84.513809,-0.012521,-0.007548,-0.191718,0.106020,0.005401,-1.917176,-84.513809,-0.190339,0.000000
1.690000,0.013031,-84.513809,-0.012521,-0.007541,-0.191544,0.057965,0.002953,-1.915441,-84.513809,-0.190165,0.000000
1.700000,0.012665,-84.558289,-0.012512,-0.007534,-0.191362,0.056336,0.002870,-1.913620,-84.558289,-0.190009,0.000000
1.710000,0.009682,-84.558289,-0.012521,-0.007526,-0.191171,0.043066,0.002194,-1.911712,-84.558289,-0.189836,0.000000
1.720000,0.013031,-84.558289,-0.012495,-0.007519,-0.190989,0.057965,0.002953,-1.909891,-84.558289,-0.189662,0.000000
1.730000,0.004471,-84.513809,-0.012490,-0.007512,-0.190816,0.019887,0.001013,-1.908157,-84.513809,-0.189506,0.000000
1.740000,-0.004837,-84.558289,-0.012473,-0.007505,-0.190616,-0.021516,-0.001096,-1.906162,-84.558289,-0.189333,0.000000
1.750000,0.004845,-84.558289,-0.012473,-0.007495,-0.190382,0.021550,0.001098,-1.903821,-84.558289,-0.189177,0.000000
1.760000,0.014526,-84.558289,-0.012460,-0.007488,-0.190183,0.064617,0.003292,-1.901826,-84.558289,-0.189003,0.000000
1.770000,0.019737,-84.602768,-0.012460,-0.007481,-0.190026,0.087796,0.004473,-1.900265,-84.602768,-0.188830,0.000000
1.780000,0.030167,-84.558289,-0.012456,-0.007475,-0.189870,0.134188,0.006836,-1.898704,-84.558289,-0.188674,0.000000
1.790000,0.027557,-84.558289,-0.012456,-0.007469,-0.189723,0.122581,0.006245,-1.897230,-84.558289,-0.188500,0.000000
1.800000,0.015640,-84.558289,-0.012443,-0.007464,-0.189584,0.069571,0.003544,-1.895842,-84.558289,-0.188344,0.000000
1.810000,0.007446,-84.513809,-0.012417,-0.007458,-0.189437,0.033123,0.001687,-1.894368,-84.513809,-0.188171,0.000000
1.820000,0.008568,-84.647247,-0.012439,-0.007453,-0.189315,0.038112,0.001941,-1.893154,-84.647247,-0.187997,0.000000
1.830000,0.008942,-84.513809,-0.012430,-0.007449,-0.189194,0.039774,0.002026,-1.891940,-84.513809,-0.187841,0.000000
1.840000,0.021599,-84.602768,-0.012413,-0.007443,-0.189047,0.096076,0.004894,-1.890465,-84.602768,-0.187668,0.000000
1.850000,0.019737,-84.602768,-0.012400,-0.007437,-0.188890,0.087796,0.004473,-1.888904,-84.602768,-0.187512,0.000000
1.860000,0.017876,-84.558289,-0.012404,-0.007429,-0.188700,0.079515,0.004051,-1.886996,-84.558289,-0.187338,0.000000
1.870000,0.005585,-84.647247,-0.012409,-0.007421,-0.188491,0.024842,0.001266,-1.884915,-84.647247,-0.187165,0.000000
1.880000,-0.018242,-84.513809,-0.012387,-0.007412,-0.188257,-0.081144,-0.004134,-1.882573,-84.513809,-0.187009,0.000000
1.890000,-0.026062,-84.558289,-0.012357,-0.007403,-0.188032,-0.115930,-0.005906,-1.880319,-84.558289,-0.186835,0.000000
1.900000,-0.008194,-84.513809,-0.012374,-0.007397,-0.187876,-0.036449,-0.001857,-1.878758,-84.513809,-0.186679,0.000000
1.910000,0.001122,-84.558289,-0.012374,-0.007393,-0.187780,0.004989,0.000254,-1.877804,-84.558289,-0.186506,0.000000
1.920000,-0.007820,-84.602768,-0.012370,-0.007389,-0.187676,-0.034786,-0.001772,-1.876763,-84.602768,-0.186332,0.000000
1.930000,-0.005211,-84.558289,-0.012352,-0.007384,-0.187564,-0.023179,-0.001181,-1.875636,-84.558289,-0.186176,0.000000
1.940000,-0.014153,-84.602768,-0.012370,-0.007379,-0.187433,-0.062954,-0.003207,-1.874335,-84.602768,-0.186003,0.000000
1.950000,-0.015640,-84.602768,-0.012352,-0.007373,-0.187269,-0.069571,-0.003544,-1.872687,-84.602768,-0.185846,0.000000
1.960000,-0.008560,-84.558289,-0.012335,-0.007365,-0.187069,-0.038078,-0.001940,-1.870692,-84.558289,-0.185673,0.000000
1.970000,-0.002609,-84.558289,-0.012352,-0.007356,-0.186844,-0.011607,-0.000591,-1.868438,-84.558289,-0.185500,0.000000
1.980000,0.006332,-84.558289,-0.012305,-0.007346,-0.186601,0.028168,0.001435,-1.866010,-84.558289,-0.185343,0.000000
1.990000,0.005211,-84.558289,-0.012301,-0.007338,-0.186375,0.023179,0.001181,-1.863755,-84.558289,-0.185170,0.000000
2.000000,0.006332,-84.558289,-0.012309,-0.007331,-0.186211,0.028168,0.001435,-1.862107,-84.558289,-0.185014,0.000000
2.010000,-0.002609,-84.602768,-0.012296,-0.007325,-0.186055,-0.011607,-0.000591,-1.860546,-84.602768,-0.184840,0.000000
2.020000,-0.003723,-84.558289,-0.012305,-0.007320,-0.185933,-0.016561,-0.000844,-1.859332,-84.558289,-0.184667,0.000000
2.030000,-0.003723,-84.558289,-0.012292,-0.007315,-0.185812,-0.016561,-0.000844,-1.858118,-84.558289,-0.184511,0.000000
2.040000,0.001122,-84.558289,-0.012284,-0.007310,-0.185682,0.004989,0.000254,-1.856817,-84.558289,-0.184337,0.000000
2.050000,-0.007072,-84.558289,-0.012279,-0.007303,-0.185508,-0.031460,-0.001603,-1.855082,-84.558289,-0.184164,0.000000
2.060000,-0.001862,-84.602768,-0.012266,-0.007295,-0.185291,-0.008281,-0.000422,-1.852914,-84.602768,-0.184008,0.000000
2.070000,-0.011169,-84.602768,-0.012284,-0.007286,-0.185066,-0.049684,-0.002531,-1.850659,-84.602768,-0.183835,0.000000
2.080000,-0.013031,-84.558289,-0.012249,-0.007278,-0.184849,-0.057965,-0.002953,-1.848491,-84.558289,-0.183678,0.000000
2.090000,0.000748,-84.602768,-0.012258,-0.007271,-0.184676,0.003326,0.000169,-1.846757,-84.602768,-0.183505,0.000000
2.100000,-0.002235,-84.602768,-0.012240,-0.007266,-0.184554,-0.009944,-0.000507,-1.845543,-84.602768,-0.183331,0.000000
2.110000,-0.005959,-84.602768,-0.012245,-0.007262,-0.184450,-0.026505,-0.001350,-1.844502,-84.602768,-0.183175,0.000000
2.120000,-0.002975,-84.602768,-0.012227,-0.007257,-0.184329,-0.013236,-0.000674,-1.843288,-84.602768,-0.183002,0.000000
2.130000,-0.005959,-84.602768,-0.012219,-0.007251,-0.184173,-0.026505,-0.001350,-1.841727,-84.602768,-0.182846,0.000000
