Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.490000,0.015640,-459.132385,-0.008545,-0.003838,-0.097476,0.069571,0.003544,-0.974762,-459.132385,-0.096912,0.000000
0.500000,-0.001122,-459.132385,-0.008554,-0.003829,-0.097260,-0.004989,-0.000254,-0.972597,-459.132385,-0.096739,0.000000
0.510000,-0.021225,-459.132385,-0.008576,-0.003823,-0.097095,-0.094413,-0.004810,-0.970947,-459.132385,-0.096583,0.000000
0.520000,-0.021599,-459.176849,-0.008567,-0.003819,-0.096999,-0.096076,-0.004894,-0.969993,-459.176849,-0.096410,0.000000
0.530000,-0.002983,-459.132385,-0.008558,-0.003817,-0.096947,-0.013269,-0.000676,-0.969471,-459.132385,-0.096236,0.000000
0.540000,0.002609,-459.221344,-0.008576,-0.003812,-0.096834,0.011607,0.000591,-0.968343,-459.221344,-0.096080,0.000000
0.550000,-0.033890,-459.087891,-0.008576,-0.003805,-0.096653,-0.150749,-0.007680,-0.966526,-459.087891,-0.095906,0.000000
0.560000,-0.036865,-459.132385,-0.008541,-0.003797,-0.096435,-0.163985,-0.008354,-0.964353,-459.132385,-0.095750,0.000000
0.570000,-0.020111,-459.176849,-0.008550,-0.003788,-0.096227,-0.089459,-0.004557,-0.962272,-459.176849,-0.095577,0.000000
0.580000,0.001488,-459.132385,-0.008550,-0.003783,-0.096089,0.006618,0.000337,-0.960886,-459.132385,-0.095404,0.000000
0.590000,-0.002235,-459.176849,-0.008558,-0.003778,-0.095968,-0.009944,-0.000507,-0.959675,-459.176849,-0.095248,0.000000
0.600000,-0.023834,-459.043427,-0.008563,-0.003773,-0.095837,-0.106020,-0.005401,-0.958373,-459.043427,-0.095074,0.000000
0.610000,-0.043571,-459.132385,-0.008524,-0.003767,-0.095690,-0.193816,-0.009873,-0.956897,-459.132385,-0.094918,0.000000
0.620000,-0.025696,-459.087891,-0.008550,-0.003762,-0.095542,-0.114301,-0.005823,-0.955421,-459.087891,-0.094744,0.000000
