Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.024574,-645.640991,-0.008481,-0.008272,-0.210120,0.109312,0.005569,-2.101201,-645.640991,-0.209860,0.000000
0.120000,0.028671,-645.729980,-0.008481,-0.008272,-0.210120,0.127536,0.006497,-2.101201,-645.729980,-0.209860,0.000000
0.130000,0.040215,-645.685486,-0.008485,-0.008272,-0.210120,0.178883,0.009113,-2.101201,-645.685486,-0.209860,0.000000
0.140000,0.037605,-645.640991,-0.008472,-0.008272,-0.210120,0.167277,0.008521,-2.101201,-645.640991,-0.209860,0.000000
0.150000,0.038353,-645.729980,-0.008485,-0.008272,-0.210120,0.170603,0.008691,-2.101201,-645.729980,-0.209860,0.000000
0.160000,0.040215,-645.640991,-0.008489,-0.008272,-0.210120,0.178883,0.009113,-2.101201,-645.640991,-0.209860,0.000000
0.170000,0.018990,-645.729980,-0.008468,-0.008272,-0.210120,0.084470,0.004303,-2.101201,-645.729980,-0.209860,0.000000
0.180000,0.030533,-645.685486,-0.008498,-0.008272,-0.210120,0.135817,0.006919,-2.101201,-645.685486,-0.209860,0.000000
0.190000,0.051384,-645.596497,-0.008498,-0.008272,-0.210120,0.228567,0.011644,-2.101201,-645.596497,-0.209860,0.000000
0.200000,0.040215,-645.729980,-0.008489,-0.008272,-0.210120,0.178883,0.009113,-2.101201,-645.729980,-0.209860,0.000000
0.210000,0.039467,-645.640991,-0.008468,-0.008272,-0.210120,0.175557,0.008943,-2.101201,-645.640991,-0.209860,0.000000
0.220000,0.037239,-645.685486,-0.008481,-0.008272,-0.210120,0.165648,0.008438,-2.101201,-645.685486,-0.209860,0.000000
0.230000,0.029045,-645.685486,-0.008485,-0.008272,-0.210120,0.129199,0.006582,-2.101201,-645.685486,-0.209860,0.000000
0.240000,0.035004,-645.640991,-0.008489,-0.008272,-0.210120,0.155704,0.007932,-2.101201,-645.640991,-0.209860,0.000000
0.250000,0.040215,-645.774475,-0.008502,-0.008272,-0.210120,0.178883,0.009113,-2.101201,-645.774475,-0.209860,0.000000
0.260000,0.033882,-645.640991,-0.008498,-0.008272,-0.210120,0.150715,0.007678,-2.101201,-645.640991,-0.209860,0.000000
0.270000,0.038727,-645.640991,-0.008494,-0.008272,-0.210120,0.172265,0.008776,-2.101201,-645.640991,-0.209860,0.000000
0.280000,0.037239,-645.596497,-0.008489,-0.008272,-0.210120,0.165648,0.008438,-2.101201,-645.596497,-0.209860,0.000000
0.290000,0.031281,-645.685486,-0.008476,-0.008272,-0.210120,0.139143,0.007088,-2.101201,-645.685486,-0.209860,0.000000
0.300000,0.040962,-645.685486,-0.008468,-0.008272,-0.210120,0.182209,0.009282,-2.101201,-645.685486,-0.209860,0.000000
0.310000,0.042450,-645.640991,-0.008476,-0.008272,-0.210120,0.188827,0.009619,-2.101201,-645.640991,-0.209860,0.000000
0.320000,0.031281,-645.729980,-0.008472,-0.008272,-0.210120,0.139143,0.007088,-2.101201,-645.729980,-0.209860,0.000000
0.330000,0.030533,-645.685486,-0.008464,-0.008272,-0.210120,0.135817,0.006919,-2.101201,-645.685486,-0.209860,0.000000
0.340000,0.031654,-645.685486,-0.008472,-0.008272,-0.210120,0.140806,0.007173,-2.101201,-645.685486,-0.209860,0.000000
0.350000,0.025696,-645.729980,-0.008485,-0.008272,-0.210120,0.114301,0.005823,-2.101201,-645.729980,-0.209860,0.000000
0.360000,0.036118,-645.685486,-0.008481,-0.008272,-0.210120,0.160659,0.008184,-2.101201,-645.685486,-0.209860,0.000000
0.370000,0.048409,-645.685486,-0.008476,-0.008272,-0.210120,0.215332,0.010970,-2.101201,-645.685486,-0.209825,0.000000
0.380000,0.005211,-645.685486,-0.008498,-0.008272,-0.210111,0.023179,0.001181,-2.101115,-645.685486,-0.209669,0.000000
0.390000,-0.030533,-645.640991,-0.008472,-0.008270,-0.210068,-0.135817,-0.006919,-2.100681,-645.640991,-0.209496,0.000000
0.400000,-0.047295,-645.685486,-0.008494,-0.008266,-0.209964,-0.210377,-0.010717,-2.099640,-645.685486,-0.209340,0.000000
0.410000,-0.033142,-645.640991,-0.008489,-0.008261,-0.209825,-0.147423,-0.007510,-2.098253,-645.640991,-0.209166,0.000000
0.420000,-0.002983,-645.685486,-0.008481,-0.008254,-0.209652,-0.013269,-0.000676,-2.096518,-645.685486,-0.208993,0.000000
0.430000,0.008194,-645.685486,-0.008481,-0.008247,-0.209478,0.036449,0.001857,-2.094784,-645.685486,-0.208837,0.000000
0.440000,-0.018623,-645.596497,-0.008485,-0.008240,-0.209296,-0.082841,-0.004220,-2.092963,-645.596497,-0.208663,0.000000
0.450000,-0.014893,-645.640991,-0.008489,-0.008233,-0.209123,-0.066245,-0.003375,-2.091228,-645.640991,-0.208507,0.000000
0.460000,-0.015266,-645.640991,-0.008476,-0.008227,-0.208967,-0.067908,-0.003459,-2.089667,-645.640991,-0.208334,0.000000
0.470000,-0.008568,-645.685486,-0.008476,-0.008221,-0.208811,-0.038112,-0.001941,-2.088106,-645.685486,-0.208160,0.000000
0.480000,-0.004845,-645.685486,-0.008485,-0.008215,-0.208672,-0.021550,-0.001098,-2.086719,-645.685486,-0.208004,0.000000
0.490000,0.001114,-645.640991,-0.008481,-0.008210,-0.208524,0.004955,0.000252,-2.085244,-645.640991,-0.207831,0.000000
0.500000,0.005211,-645.685486,-0.008481,-0.008204,-0.208377,0.023179,0.001181,-2.083770,-645.685486,-0.207675,0.000000
0.510000,-0.012665,-645.685486,-0.008481,-0.008198,-0.208238,-0.056336,-0.002870,-2.082382,-645.685486,-0.207501,0.000000
0.520000,-0.014893,-645.640991,-0.008481,-0.008194,-0.208126,-0.066245,-0.003375,-2.081255,-645.640991,-0.207328,0.000000
0.530000,-0.023087,-645.640991,-0.008476,-0.008191,-0.208039,-0.102694,-0.005231,-2.080388,-645.640991,-0.207172,0.000000
0.540000,-0.002235,-645.596497,-0.008481,-0.008186,-0.207917,-0.009944,-0.000507,-2.079174,-645.596497,-0.206998,0.000000
0.550000,-0.003349,-645.685486,-0.008494,-0.008180,-0.207779,-0.014898,-0.000759,-2.077786,-645.685486,-0.206842,0.000000
0.560000,0.010056,-645.685486,-0.008489,-0.008175,-0.207640,0.044729,0.002279,-2.076399,-645.685486,-0.206669,0.000000
0.570000,-0.027557,-645.729980,-0.008485,-0.008170,-0.207518,-0.122581,-0.006245,-2.075185,-645.729980,-0.206495,0.000000
0.580000,-0.065536,-645.640991,-0.008485,-0.008165,-0.207380,-0.291521,-0.014851,-2.073797,-645.640991,-0.206339,0.000000
0.590000,-0.065536,-645.685486,-0.008476,-0.008158,-0.207224,-0.291521,-0.014851,-2.072236,-645.685486,-0.206166,0.000000
0.600000,-0.069633,-645.685486,-0.008502,-0.008154,-0.207111,-0.309745,-0.015779,-2.071108,-645.685486,-0.206009,0.000000
0.610000,-0.068893,-645.685486,-0.008489,-0.008150,-0.207007,-0.306453,-0.015611,-2.070068,-645.685486,-0.205836,0.000000
0.620000,-0.054367,-645.640991,-0.008489,-0.008146,-0.206920,-0.241837,-0.012320,-2.069201,-645.640991,-0.205663,0.000000
0.630000,-0.055481,-645.640991,-0.008468,-0.008142,-0.206807,-0.246792,-0.012572,-2.068073,-645.640991,-0.205506,0.000000
0.640000,-0.045799,-645.685486,-0.008464,-0.008137,-0.206686,-0.203725,-0.010378,-2.066859,-645.685486,-0.205333,0.000000
0.650000,-0.045059,-645.729980,-0.008459,-0.008132,-0.206556,-0.200433,-0.010211,-2.065558,-645.729980,-0.205160,0.000000
0.660000,-0.036865,-645.640991,-0.008459,-0.008126,-0.206408,-0.163985,-0.008354,-2.064084,-645.640991,-0.205003,0.000000
0.670000,-0.043198,-645.729980,-0.008446,-0.008119,-0.206235,-0.192153,-0.009789,-2.062350,-645.729980,-0.204830,0.000000
0.680000,-0.040588,-645.729980,-0.008451,-0.008111,-0.206027,-0.180546,-0.009197,-2.060268,-645.729980,-0.204674,0.000000
0.690000,-0.044685,-645.640991,-0.008446,-0.008104,-0.205836,-0.198770,-0.010126,-2.058360,-645.640991,-0.204500,0.000000
0.700000,-0.033516,-645.685486,-0.008459,-0.008096,-0.205628,-0.149086,-0.007595,-2.056279,-645.685486,-0.204327,0.000000
0.710000,-0.011543,-645.640991,-0.008420,-0.008088,-0.205428,-0.051347,-0.002616,-2.054284,-645.640991,-0.204171,0.000000
0.720000,-0.005211,-645.729980,-0.008446,-0.008081,-0.205264,-0.023179,-0.001181,-2.052637,-645.729980,-0.203998,0.000000
0.730000,-0.020485,-645.685486,-0.008403,-0.008075,-0.205116,-0.091121,-0.004642,-2.051162,-645.685486,-0.203841,0.000000
0.740000,-0.026436,-645.640991,-0.008403,-0.008071,-0.204995,-0.117593,-0.005990,-2.049948,-645.640991,-0.203668,0.000000
0.750000,-0.020111,-645.685486,-0.008416,-0.008065,-0.204847,-0.089459,-0.004557,-2.048474,-645.685486,-0.203494,0.000000
0.760000,-0.015640,-645.685486,-0.008403,-0.008059,-0.204691,-0.069571,-0.003544,-2.046913,-645.685486,-0.203338,0.000000
0.770000,-0.009682,-645.685486,-0.008412,-0.008052,-0.204509,-0.043066,-0.002194,-2.045092,-645.685486,-0.203165,0.000000
0.780000,-0.017128,-645.685486,-0.008403,-0.008044,-0.204327,-0.076189,-0.003881,-2.043270,-645.685486,-0.203009,0.000000
0.790000,-0.035378,-645.685486,-0.008382,-0.008037,-0.204128,-0.157367,-0.008017,-2.041276,-645.685486,-0.202835,0.000000
0.800000,-0.047295,-645.685486,-0.008377,-0.008029,-0.203945,-0.210377,-0.010717,-2.039455,-645.685486,-0.202662,0.000000
0.810000,-0.033142,-645.640991,-0.008377,-0.008023,-0.203789,-0.147423,-0.007510,-2.037894,-645.640991,-0.202506,0.000000
0.820000,-0.058464,-645.774475,-0.008360,-0.008018,-0.203651,-0.260061,-0.013248,-2.036506,-645.774475,-0.202332,0.000000
0.830000,-0.052879,-645.729980,-0.008356,-0.008012,-0.203512,-0.235219,-0.011983,-2.035119,-645.729980,-0.202176,0.000000
0.840000,-0.037613,-645.685486,-0.008351,-0.008007,-0.203382,-0.167311,-0.008523,-2.033818,-645.685486,-0.202003,0.000000
0.850000,-0.032028,-645.729980,-0.008356,-0.008000,-0.203208,-0.142469,-0.007258,-2.032083,-645.729980,-0.201829,0.000000
0.860000,-0.028671,-645.685486,-0.008338,-0.007992,-0.203009,-0.127536,-0.006497,-2.030088,-645.685486,-0.201673,0.000000
0.870000,-0.032768,-645.685486,-0.008321,-0.007985,-0.202818,-0.145760,-0.007425,-2.028181,-645.685486,-0.201500,0.000000
0.880000,-0.029793,-645.685486,-0.008317,-0.007976,-0.202593,-0.132525,-0.006751,-2.025926,-645.685486,-0.201344,0.000000
0.890000,-0.034630,-645.685486,-0.008282,-0.007967,-0.202367,-0.154041,-0.007847,-2.023671,-645.685486,-0.201170,0.000000
0.900000,-0.026810,-645.729980,-0.008295,-0.007960,-0.202176,-0.119255,-0.006075,-2.021763,-645.729980,-0.200997,0.000000
0.910000,-0.037987,-645.685486,-0.008291,-0.007954,-0.202038,-0.168974,-0.008608,-2.020375,-645.685486,-0.200841,0.000000
0.920000,-0.048782,-645.729980,-0.008291,-0.007950,-0.201925,-0.216995,-0.011054,-2.019248,-645.729980,-0.200667,0.000000
0.930000,-0.027931,-645.685486,-0.008291,-0.007945,-0.201812,-0.124244,-0.006329,-2.018121,-645.685486,-0.200511,0.000000
0.940000,-0.003723,-645.640991,-0.008274,-0.007940,-0.201665,-0.016561,-0.000844,-2.016646,-645.640991,-0.200338,0.000000
0.950000,-0.061440,-645.685486,-0.008282,-0.007934,-0.201517,-0.273297,-0.013922,-2.015172,-645.685486,-0.200164,0.000000
0.960000,-0.064796,-645.685486,-0.008252,-0.007928,-0.201361,-0.288229,-0.014683,-2.013611,-645.685486,-0.200008,0.000000
0.970000,-0.051392,-645.729980,-0.008265,-0.007919,-0.201153,-0.228601,-0.011646,-2.011530,-645.729980,-0.199835,0.000000
0.980000,-0.058838,-645.685486,-0.008274,-0.007910,-0.200919,-0.261724,-0.013333,-2.009188,-645.685486,-0.199679,0.000000
0.990000,-0.062935,-645.640991,-0.008239,-0.007902,-0.200711,-0.279948,-0.014261,-2.007107,-645.640991,-0.199505,0.000000
1.000000,-0.061073,-645.729980,-0.008248,-0.007896,-0.200555,-0.271668,-0.013839,-2.005546,-645.729980,-0.199332,0.000000
1.010000,-0.081924,-645.640991,-0.008248,-0.007891,-0.200442,-0.364418,-0.018564,-2.004419,-645.640991,-0.199176,0.000000
1.020000,-0.086021,-645.640991,-0.008222,-0.007888,-0.200346,-0.382642,-0.019493,-2.003465,-645.640991,-0.199002,0.000000
1.030000,-0.076706,-645.596497,-0.008209,-0.007884,-0.200242,-0.341205,-0.017382,-2.002424,-645.596497,-0.198829,0.000000
1.040000,-0.071121,-645.685486,-0.008201,-0.007877,-0.200078,-0.316363,-0.016116,-2.000776,-645.685486,-0.198673,0.000000
1.050000,-0.065910,-645.685486,-0.008205,-0.007872,-0.199939,-0.293184,-0.014935,-1.999389,-645.685486,-0.198499,0.000000
1.060000,-0.053993,-645.685486,-0.008218,-0.007867,-0.199817,-0.240174,-0.012235,-1.998175,-645.685486,-0.198343,0.000000
1.070000,-0.058464,-645.685486,-0.008201,-0.007861,-0.199670,-0.260061,-0.013248,-1.996701,-645.685486,-0.198170,0.000000
1.080000,-0.052132,-645.685486,-0.008201,-0.007854,-0.199479,-0.231893,-0.011813,-1.994792,-645.685486,-0.197996,0.000000
1.090000,-0.036491,-645.685486,-0.008209,-0.007845,-0.199262,-0.162322,-0.008269,-1.992625,-645.685486,-0.197840,0.000000
1.100000,-0.039101,-645.729980,-0.008201,-0.007835,-0.199020,-0.173928,-0.008860,-1.990196,-645.729980,-0.197667,0.000000
1.110000,-0.056976,-645.685486,-0.008192,-0.007828,-0.198829,-0.253443,-0.012911,-1.988289,-645.685486,-0.197511,0.000000
1.120000,-0.059578,-645.774475,-0.008157,-0.007820,-0.198638,-0.265016,-0.013501,-1.986381,-645.774475,-0.197337,0.000000
1.130000,-0.038727,-645.774475,-0.008153,-0.007814,-0.198473,-0.172265,-0.008776,-1.984733,-645.774475,-0.197164,0.000000
1.140000,-0.043198,-645.640991,-0.008149,-0.007809,-0.198352,-0.192153,-0.009789,-1.983519,-645.640991,-0.197008,0.000000
1.150000,-0.077454,-645.685486,-0.008149,-0.007804,-0.198213,-0.344531,-0.017551,-1.982131,-645.685486,-0.196834,0.000000
1.160000,-0.078575,-645.685486,-0.008140,-0.007796,-0.198022,-0.349520,-0.017805,-1.980223,-645.685486,-0.196678,0.000000
1.170000,-0.038727,-645.685486,-0.008110,-0.007788,-0.197814,-0.172265,-0.008776,-1.978142,-645.685486,-0.196505,0.000000
1.180000,-0.052879,-645.685486,-0.008119,-0.007780,-0.197623,-0.235219,-0.011983,-1.976234,-645.685486,-0.196331,0.000000
1.190000,-0.078575,-645.729980,-0.008106,-0.007774,-0.197467,-0.349520,-0.017805,-1.974673,-645.729980,-0.196175,0.000000
1.200000,-0.091606,-645.774475,-0.008097,-0.007768,-0.197320,-0.407484,-0.020758,-1.973199,-645.774475,-0.196002,0.000000
1.210000,-0.113571,-645.685486,-0.008093,-0.007762,-0.197164,-0.505190,-0.025736,-1.971638,-645.685486,-0.195846,0.000000
1.220000,-0.083038,-645.685486,-0.008080,-0.007756,-0.196990,-0.369373,-0.018817,-1.969903,-645.685486,-0.195672,0.000000
1.230000,-0.037239,-645.685486,-0.008093,-0.007748,-0.196791,-0.165648,-0.008438,-1.967909,-645.685486,-0.195499,0.000000
1.240000,-0.043938,-645.685486,-0.008080,-0.007742,-0.196652,-0.195445,-0.009956,-1.966521,-645.685486,-0.195343,0.000000
1.250000,-0.067024,-645.685486,-0.008067,-0.007738,-0.196557,-0.298139,-0.015188,-1.965567,-645.685486,-0.195169,0.000000
1.260000,-0.064423,-645.640991,-0.008063,-0.007733,-0.196427,-0.286566,-0.014598,-1.964266,-645.640991,-0.195013,0.000000
1.270000,-0.048782,-645.729980,-0.008067,-0.007727,-0.196271,-0.216995,-0.011054,-1.962705,-645.729980,-0.194840,0.000000
1.280000,-0.032768,-645.685486,-0.008071,-0.007719,-0.196062,-0.145760,-0.007425,-1.960624,-645.685486,-0.194666,0.000000
1.290000,-0.014153,-645.640991,-0.008050,-0.007709,-0.195820,-0.062954,-0.003207,-1.958196,-645.640991,-0.194510,0.000000
1.300000,-0.043198,-645.685486,-0.008045,-0.007700,-0.195585,-0.192153,-0.009789,-1.955854,-645.685486,-0.194337,0.000000
1.310000,-0.064796,-645.685486,-0.008028,-0.007692,-0.195386,-0.288229,-0.014683,-1.953860,-645.685486,-0.194180,0.000000
1.320000,-0.050644,-645.729980,-0.008006,-0.007686,-0.195221,-0.225275,-0.011476,-1.952212,-645.729980,-0.194007,0.000000
1.330000,-0.037239,-645.729980,-0.008024,-0.007679,-0.195056,-0.165648,-0.008438,-1.950564,-645.729980,-0.193834,0.000000
1.340000,-0.046547,-645.640991,-0.007998,-0.007673,-0.194892,-0.207051,-0.010548,-1.948916,-645.640991,-0.193677,0.000000
1.350000,-0.062561,-645.729980,-0.008019,-0.007667,-0.194736,-0.278285,-0.014177,-1.947355,-645.729980,-0.193504,0.000000
1.360000,-0.077827,-645.685486,-0.007998,-0.007660,-0.194571,-0.346194,-0.017636,-1.945708,-645.685486,-0.193348,0.000000
1.370000,-0.102028,-645.729980,-0.007981,-0.007653,-0.194380,-0.453843,-0.023120,-1.943800,-645.729980,-0.193175,0.000000
1.380000,-0.075218,-645.685486,-0.007981,-0.007645,-0.194189,-0.334587,-0.017045,-1.941892,-645.685486,-0.193001,0.000000
1.390000,-0.084160,-645.685486,-0.007968,-0.007639,-0.194042,-0.374362,-0.019071,-1.940418,-645.685486,-0.192845,0.000000
1.400000,-0.100914,-645.729980,-0.007976,-0.007634,-0.193903,-0.448888,-0.022867,-1.939030,-645.729980,-0.192672,0.000000
1.410000,-0.114319,-645.685486,-0.007976,-0.007628,-0.193756,-0.508516,-0.025905,-1.937556,-645.685486,-0.192498,0.000000
1.420000,-0.100166,-645.729980,-0.007950,-0.007622,-0.193591,-0.445562,-0.022698,-1.935908,-645.729980,-0.192342,0.000000
1.430000,-0.085274,-645.729980,-0.007942,-0.007615,-0.193409,-0.379317,-0.019323,-1.934087,-645.729980,-0.192169,0.000000
1.440000,-0.055481,-645.685486,-0.007950,-0.007607,-0.193218,-0.246792,-0.012572,-1.932179,-645.685486,-0.192012,0.000000
1.450000,-0.062561,-645.685486,-0.007946,-0.007599,-0.193027,-0.278285,-0.014177,-1.930271,-645.685486,-0.191839,0.000000
1.460000,-0.060699,-645.685486,-0.007942,-0.007593,-0.192862,-0.270005,-0.013755,-1.928623,-645.685486,-0.191666,0.000000
1.470000,-0.043571,-645.729980,-0.007929,-0.007587,-0.192698,-0.193816,-0.009873,-1.926975,-645.729980,-0.191509,0.000000
1.480000,-0.041710,-645.640991,-0.007916,-0.007581,-0.192550,-0.185535,-0.009452,-1.925501,-645.640991,-0.191336,0.000000
1.490000,-0.055481,-645.640991,-0.007916,-0.007575,-0.192411,-0.246792,-0.012572,-1.924114,-645.640991,-0.191180,0.000000
1.500000,-0.062561,-645.729980,-0.007907,-0.007568,-0.192238,-0.278285,-0.014177,-1.922379,-645.729980,-0.191006,0.000000
1.510000,-0.068520,-645.685486,-0.007899,-0.007561,-0.192047,-0.304790,-0.015527,-1.920471,-645.685486,-0.190833,0.000000
1.520000,-0.068520,-645.685486,-0.007886,-0.007553,-0.191856,-0.304790,-0.015527,-1.918563,-645.685486,-0.190677,0.000000
1.530000,-0.058838,-645.685486,-0.007873,-0.007547,-0.191683,-0.261724,-0.013333,-1.916829,-645.685486,-0.190503,0.000000
1.540000,-0.068146,-645.685486,-0.007877,-0.007540,-0.191518,-0.303127,-0.015442,-1.915181,-645.685486,-0.190347,0.000000
1.550000,-0.074844,-645.685486,-0.007851,-0.007534,-0.191362,-0.332924,-0.016960,-1.913620,-645.685486,-0.190174,0.000000
1.560000,-0.109108,-645.685486,-0.007864,-0.007527,-0.191197,-0.485336,-0.024724,-1.911972,-645.685486,-0.190000,0.000000
1.570000,-0.112831,-645.729980,-0.007847,-0.007521,-0.191024,-0.501898,-0.025568,-1.910238,-645.729980,-0.189844,0.000000
1.580000,-0.105011,-645.729980,-0.007851,-0.007514,-0.190850,-0.467112,-0.023796,-1.908504,-645.729980,-0.189671,0.000000
1.590000,-0.112083,-645.729980,-0.007843,-0.007508,-0.190712,-0.498572,-0.025398,-1.907116,-645.729980,-0.189515,0.000000
1.600000,-0.117302,-645.729980,-0.007843,-0.007504,-0.190590,-0.521785,-0.026581,-1.905902,-645.729980,-0.189341,0.000000
1.610000,-0.102402,-645.729980,-0.007830,-0.007498,-0.190460,-0.455506,-0.023205,-1.904601,-645.729980,-0.189168,0.000000
1.620000,-0.106873,-645.729980,-0.007825,-0.007492,-0.190295,-0.475393,-0.024218,-1.902953,-645.729980,-0.189012,0.000000
1.630000,-0.090118,-645.729980,-0.007825,-0.007484,-0.190096,-0.400867,-0.020421,-1.900959,-645.729980,-0.188838,0.000000
1.640000,-0.068520,-645.685486,-0.007817,-0.007477,-0.189905,-0.304790,-0.015527,-1.899051,-645.685486,-0.188682,0.000000
1.650000,-0.062561,-645.774475,-0.007821,-0.007469,-0.189714,-0.278285,-0.014177,-1.897143,-645.774475,-0.188509,0.000000
1.660000,-0.051392,-645.596497,-0.007808,-0.007462,-0.189532,-0.228601,-0.011646,-1.895322,-645.596497,-0.188335,0.000000
1.670000,-0.048409,-645.729980,-0.007800,-0.007455,-0.189359,-0.215332,-0.010970,-1.893587,-645.729980,-0.188179,0.000000
1.680000,-0.053993,-645.685486,-0.007778,-0.007450,-0.189237,-0.240174,-0.012235,-1.892373,-645.685486,-0.188006,0.000000
1.690000,-0.071495,-645.685486,-0.007774,-0.007446,-0.189125,-0.318026,-0.016201,-1.891246,-645.685486,-0.187850,0.000000
1.700000,-0.085648,-645.774475,-0.007787,-0.007440,-0.188986,-0.380979,-0.019408,-1.889858,-645.774475,-0.187676,0.000000
1.710000,-0.091232,-645.685486,-0.007774,-0.007434,-0.188830,-0.405822,-0.020674,-1.888297,-645.685486,-0.187503,0.000000
1.720000,-0.081551,-645.729980,-0.007743,-0.007429,-0.188691,-0.362755,-0.018480,-1.886910,-645.729980,-0.187347,0.000000
1.730000,-0.083786,-645.685486,-0.007761,-0.007422,-0.188526,-0.372699,-0.018986,-1.885262,-645.685486,-0.187173,0.000000
1.740000,-0.080063,-645.729980,-0.007743,-0.007415,-0.188353,-0.356137,-0.018143,-1.883528,-645.729980,-0.187017,0.000000
1.750000,-0.086021,-645.729980,-0.007743,-0.007408,-0.188162,-0.382642,-0.019493,-1.881620,-645.729980,-0.186844,0.000000
1.760000,-0.129585,-645.685486,-0.007739,-0.007400,-0.187963,-0.576424,-0.029364,-1.879625,-645.685486,-0.186670,0.000000
1.770000,-0.144852,-645.729980,-0.007713,-0.007394,-0.187798,-0.644332,-0.032824,-1.877977,-645.729980,-0.186514,0.000000
1.780000,-0.146713,-645.685486,-0.007726,-0.007388,-0.187650,-0.652613,-0.033246,-1.876503,-645.685486,-0.186341,0.000000
1.790000,-0.133682,-645.685486,-0.007713,-0.007384,-0.187546,-0.594648,-0.030293,-1.875462,-645.685486,-0.186167,0.000000
1.800000,-0.140388,-645.818909,-0.007718,-0.007379,-0.187416,-0.624479,-0.031812,-1.874162,-645.818909,-0.186011,0.000000
1.810000,-0.121765,-645.685486,-0.007722,-0.007373,-0.187286,-0.541638,-0.027592,-1.872861,-645.685486,-0.185838,0.000000
1.820000,-0.114693,-645.774475,-0.007700,-0.007367,-0.187130,-0.510179,-0.025990,-1.871300,-645.774475,-0.185682,0.000000
1.830000,-0.091980,-645.774475,-0.007700,-0.007360,-0.186948,-0.409147,-0.020843,-1.869478,-645.774475,-0.185508,0.000000
1.840000,-0.069633,-645.729980,-0.007692,-0.007352,-0.186731,-0.309745,-0.015779,-1.867310,-645.729980,-0.185335,0.000000
1.850000,-0.074478,-645.729980,-0.007670,-0.007343,-0.186506,-0.331295,-0.016877,-1.865056,-645.729980,-0.185179,0.000000
1.860000,-0.056602,-645.685486,-0.007666,-0.007334,-0.186280,-0.251780,-0.012826,-1.862801,-645.685486,-0.185005,0.000000
1.870000,-0.051018,-645.685486,-0.007644,-0.007326,-0.186089,-0.226938,-0.011561,-1.860893,-645.685486,-0.184849,0.000000
1.880000,-0.055481,-645.774475,-0.007636,-0.007319,-0.185907,-0.246792,-0.012572,-1.859072,-645.774475,-0.184676,0.000000
1.890000,-0.064423,-645.685486,-0.007640,-0.007312,-0.185734,-0.286566,-0.014598,-1.857337,-645.685486,-0.184502,0.000000
1.900000,-0.059212,-645.774475,-0.007636,-0.007305,-0.185552,-0.263387,-0.013418,-1.855516,-645.774475,-0.184346,0.000000
1.910000,-0.052132,-645.685486,-0.007644,-0.007299,-0.185387,-0.231893,-0.011813,-1.853868,-645.685486,-0.184173,0.000000
1.920000,-0.068146,-645.685486,-0.007627,-0.007292,-0.185213,-0.303127,-0.015442,-1.852134,-645.685486,-0.184017,0.000000
1.930000,-0.059952,-645.729980,-0.007623,-0.007284,-0.185023,-0.266679,-0.013585,-1.850226,-645.729980,-0.183843,0.000000
1.940000,-0.068146,-645.685486,-0.007597,-0.007277,-0.184840,-0.303127,-0.015442,-1.848405,-645.685486,-0.183670,0.000000
1.950000,-0.094955,-645.729980,-0.007597,-0.007271,-0.184676,-0.422383,-0.021517,-1.846757,-645.729980,-0.183514,0.000000
1.960000,-0.097939,-645.729980,-0.007597,-0.007265,-0.184520,-0.435652,-0.022193,-1.845196,-645.729980,-0.183340,0.000000
1.970000,-0.094955,-645.729980,-0.007575,-0.007259,-0.184381,-0.422383,-0.021517,-1.843809,-645.729980,-0.183184,0.000000
1.980000,-0.094208,-645.685486,-0.007584,-0.007255,-0.184277,-0.419057,-0.021348,-1.842768,-645.685486,-0.183011,0.000000
1.990000,-0.099800,-645.685486,-0.007562,-0.007250,-0.184138,-0.443933,-0.022615,-1.841380,-645.685486,-0.182837,0.000000
2.000000,-0.103889,-645.774475,-0.007562,-0.007244,-0.183991,-0.462123,-0.023542,-1.839906,-645.774475,-0.182681,0.000000
2.010000,-0.103523,-645.640991,-0.007571,-0.007238,-0.183852,-0.460494,-0.023459,-1.838519,-645.640991,-0.182508,0.000000
2.020000,-0.094955,-645.729980,-0.007567,-0.007233,-0.183722,-0.422383,-0.021517,-1.837218,-645.729980,-0.182352,0.000000
2.030000,-0.059212,-645.729980,-0.007554,-0.007226,-0.183548,-0.263387,-0.013418,-1.835483,-645.729980,-0.182178,0.000000
2.040000,-0.040215,-645.729980,-0.007549,-0.007219,-0.183358,-0.178883,-0.009113,-1.833575,-645.729980,-0.182005,0.000000
2.050000,-0.040588,-645.729980,-0.007532,-0.007210,-0.183132,-0.180546,-0.009197,-1.831321,-645.729980,-0.181849,0.000000
2.060000,-0.018990,-645.729980,-0.007528,-0.007201,-0.182907,-0.084470,-0.004303,-1.829066,-645.729980,-0.181675,0.000000
2.070000,-0.026436,-645.685486,-0.007528,-0.007194,-0.182716,-0.117593,-0.005990,-1.827158,-645.685486,-0.181519,0.000000
2.080000,-0.031281,-645.729980,-0.007506,-0.007187,-0.182560,-0.139143,-0.007088,-1.825597,-645.729980,-0.181346,0.000000
2.090000,-0.027557,-645.640991,-0.007506,-0.007182,-0.182421,-0.122581,-0.006245,-1.824209,-645.640991,-0.181172,0.000000
